"oa11cd","lsoa11cd","sfbb_pc","ufbb_pc","nga_pc","no2m_pc","no5m_pc","no10m_pc","no30m_pc","meddown","avdown","mindown","maxdown","avdownl10","avdownbasic","avdownsfbb","avdownufbb","medup","avup","minup","maxup","avupl10","avupbasic","avupsfbb","avupufbb","numconnl2","numconn2t5","numconn5t10","numconn10t30","numconn30p","numconn300p","avdugb","avdul10","avdubasic","avdusfbb","avduufbb","num_pcs"
"E00168683","E01010968",100,0,100,0,0,0,0,21.75,42.175,5.2625,163.7375,6.95,10.5125,78.725,0,2.4875,4.0875,0.8125,13.05,1.05,1.1375,8.175,0,1,6,29,46,60,0,112.75,91.075,106.1625,106.65,0,8
"E00168684","E01010968",100,0,100,0,0,0,0,10.1,20.4666666666667,4.71666666666667,64.8,6.55,8.65,52.3833333333333,0,1.08333333333333,2.91666666666667,0.6,11.6666666666667,0.916666666666667,0.95,10.2833333333333,0,1,5,26,22,18,0,117.75,62.6,109.883333333333,162.75,0,6
"E00168685","E01010905",32,0,100,0,0,0,68,8.53333333333333,10.4666666666667,0.733333333333333,28.7666666666667,4.23333333333333,8.6,12.9,0,0.9,1.53333333333333,0.4,5.96666666666667,0.766666666666667,1.03333333333333,2.8,0,4,26,17,26,4,0,169.566666666667,97.2333333333333,165.9,64.7666666666667,0,3
"E00168686","E01010969",100,0,100,0,0,0,0,18.85,26.125,6.3375,67.1625,8.325,10.2375,55.825,0,1.1625,4.1375,0.8125,13.75,1.0125,1.0875,11.8875,0,0,4,40,38,38,0,101.675,97.4875,111.65,76.6875,0,8
"E00168687","E01032923",96.375,0,96.375,0,0,0,3.625,23.725,41.5875,8.6875,110.775,3.7125,15.6,74.425,0,1.725,3.0125,0.775,7.6125,0.4875,0.9625,5.825,0,0,3,3,33,24,0,180.125,41.2375,146.325,172.8625,0,8
"E00168688","E01010924",100,0,100,0,0,0,0,19.0833333333333,21.25,10.9333333333333,40.75,2.43333333333333,18.1,33.5166666666667,0,1.2,2.18333333333333,0.766666666666667,8.55,0.316666666666667,1.06666666666667,7.83333333333333,0,0,1,3,72,15,0,263.85,25.5,275.3,355,0,6
"E00168722","E01011884",98.6666666666667,0,98.6666666666667,0,0,0,1.33333333333333,20.6833333333333,28.4833333333333,3.75,85,6.4,6.96666666666667,60.2166666666667,0,1.63333333333333,3.26666666666667,0.6,10.6666666666667,0.916666666666667,0.916666666666667,7.66666666666667,0,1,10,33,7,29,0,151.1,110.883333333333,105.466666666667,219.633333333333,0,6
"E00168723","E01011884",98.8888888888889,0,98.8888888888889,0,0,0,1.11111111111111,17.0222222222222,30.4666666666667,4.68888888888889,98.8777777777778,6.95555555555556,8.06666666666667,63.6333333333333,0,2.2,4.28888888888889,0.711111111111111,13.6666666666667,0.944444444444444,1.03333333333333,9.12222222222222,0,0,14,49,18,54,0,175.211111111111,116.3,133,241.444444444444,0,9
"E00168724","E01011884",100,0,100,0,0,0,0,8.1,21.05,2.95,66.775,6.3,6.525,53.25,0,1.075,3.675,0.7,14.25,0.975,0.975,10.725,0,3,21,37,6,31,0,139.45,110.425,110.2,184.725,0,4
"E00168725","E01011920",85.3636363636364,0,85.3636363636364,0,0,0,14.6363636363636,30.0363636363636,42.4545454545455,6.47272727272727,127.281818181818,5.16363636363636,13.4272727272727,73.5545454545454,0,1.95454545454545,2.86363636363636,0.618181818181818,8.68181818181818,0.6,1,4.74545454545455,0,1,4,15,54,65,0,175.209090909091,33.9363636363636,145.281818181818,168.781818181818,0,11
"E00168726","E01011908",100,0,100,0,0,0,0,15.02,24.3,5.04,77.32,7.54,12.44,54.36,0,1.12,3.04,0.58,16,0.9,1.12,11.78,0,1,3,36,97,46,0,120.9,85.68,108.42,163.74,0,5
"E00168727","E01011898",100,0,100,0,0,0,0,36.8666666666667,37.3333333333333,6.96666666666667,94.8333333333333,7.95,8.73333333333333,60.3333333333333,0,2.45,4.88333333333333,0.866666666666667,15.3333333333333,0.966666666666667,0.983333333333333,8.56666666666667,0,0,1,22,7,31,0,134.05,69.6166666666667,87.5333333333333,185.116666666667,0,6
"E00168728","E01011898",100,0,100,0,0,0,0,11.3125,16.6625,7.9875,49.2125,7.2125,10.725,40.225,0,1.0875,2.0375,0.8875,7.9375,0.9,1.075,6.6625,0,0,1,17,43,11,0,153.075,151.4125,144.1125,105.4625,0,8
"E00168729","E01011908",86.5,0,86.5,0,0,0,13.5,14.525,25.5375,5.775,85.425,6.375,12.65,52.475,0,1.1125,1.9375,0.8125,5.5375,0.9375,1.0625,3.3875,0,0,4,22,56,33,0,149.375,152.4,120.0875,321.05,0,8
"E00168730","E01011898",99.6,0,100,0.4,0.4,0.4,0.4,10.88,26.16,3.86,86.36,6.76,9.1,66.48,0,1.12,2.82,0.72,10.5,0.96,1,6.7,0,0,7,20,29,19,0,106.94,73.32,79.82,172.36,0,5
"E00168731","E01011749",81.6666666666667,0,84.5833333333333,0,15.4166666666667,15.4166666666667,18.3333333333333,17.7333333333333,23.8916666666667,1.60833333333333,81.6,3.85833333333333,4.86666666666667,47.85,0,3.925,3.66666666666667,0.433333333333333,11.9083333333333,0.725,0.833333333333333,8.16666666666667,0,41,123,31,8,117,0,106.308333333333,58.9333333333333,61.6583333333333,143.725,0,12
"E00168732","E01011749",100,0,100,0,0,0,0,25.45,40.925,2.8,165.825,5.375,6.7,75.225,0,1.95,3.675,0.575,12.25,0.8,1,7.425,0,3,15,26,5,49,0,169.875,112.05,118.725,242.35,0,4
"E00168733","E01011812",100,0,100,0,0,0,0,25.7,30.0777777777778,5.31111111111111,64.4888888888889,6.53333333333333,7.96666666666667,49.8333333333333,0,4.55555555555556,5.92222222222222,0.755555555555556,15.4,0.888888888888889,1.25555555555556,11.4111111111111,0,0,5,41,3,47,0,245.166666666667,145.355555555556,171.477777777778,315.655555555556,0,9
"E00168734","E01011868",100,0,100,0,0,0,0,23.875,27.7125,4.1875,61.5125,6.0375,7.4125,48.7125,0,5.525,5.9,0.7125,15.0875,0.875,1.225,11.35,0,1,7,30,4,41,0,207.7875,123.525,135.1875,255.875,0,8
"E00168735","E01011868",99,0,100,0,0,0,1,12.8285714285714,19.5,5.05714285714286,43.7,5.22857142857143,12.2571428571429,33.0428571428571,0,1.05714285714286,2.7,0.728571428571429,8.27142857142857,0.7,1.35714285714286,6.01428571428572,0,1,18,16,60,34,0,164.257142857143,130.985714285714,129.4,229.557142857143,0,7
"E00168736","E01011868",100,0,100,0,0,0,0,12.8,22.2166666666667,4.81666666666667,60.9333333333333,6.53333333333333,10.95,48.2833333333333,0,1.03333333333333,3.55,0.666666666666667,11.7666666666667,0.883333333333333,1.28333333333333,9.13333333333333,0,0,8,26,35,28,0,150.916666666667,60.55,102.433333333333,280.25,0,6
"E00168737","E01011775",55.5555555555556,0,55.5555555555556,18.5555555555556,33.3333333333333,44.4444444444444,44.4444444444444,9.14444444444445,13.8666666666667,1.57777777777778,35.2333333333333,3.5,4.3,26.2555555555556,0,1.98888888888889,3.01111111111111,0.4,8.77777777777778,0.711111111111111,1,7.24444444444444,0,23,39,21,3,23,0,82,29.3444444444444,55.4333333333333,99,0,9
"E00168738","E01011775",100,0,100,0,0,0,0,17.6,25.5,2,62.65,3.375,3.375,46.1,0,3.1125,4.4875,0.5875,13.75,0.75,0.75,9.1125,0,6,58,0,0,69,0,167.05,87.1625,87.1625,211.3875,0,8
"E00168739","E01011775",100,0,100,0,0,0,0,25.5,28.56,2.12,72.42,3.94,4.74,51,0,2.24,6.34,0.5,19.04,0.72,0.74,13.08,0,5,35,11,1,57,0,190.2,70.88,91.06,234,0,5
"E00168740","E01011775",100,0,100,0,0,0,0,23.1666666666667,28.65,1.55,66.5333333333333,3.06666666666667,4.06666666666667,50.5333333333333,0,4.73333333333333,6.11666666666667,0.483333333333333,16.5166666666667,0.683333333333333,0.766666666666667,11.45,0,6,37,0,2,56,0,146.916666666667,91.2833333333333,92.8166666666667,196.116666666667,0,6
"E00168741","E01011775",77.7777777777778,0,77.7777777777778,0,0,22.2222222222222,22.2222222222222,19.5888888888889,23.4888888888889,1.47777777777778,57.6555555555556,3.26666666666667,3.26666666666667,41.0444444444445,0,2.82222222222222,4.66666666666667,0.444444444444444,12.4666666666667,0.711111111111111,0.711111111111111,9.12222222222222,0,14,65,99,0,55,0,165.955555555556,96.4222222222222,96.4222222222222,195.8,0,9
"E00168742","E01011812",100,0,100,0,0,0,0,18.2714285714286,32.3,4.94285714285714,105.057142857143,6.41428571428571,8.98571428571429,66.4285714285714,0,1.71428571428571,3.88571428571429,0.7,14.8571428571429,0.742857142857143,0.971428571428571,10.4857142857143,0,1,6,59,18,41,0,188.057142857143,153.028571428571,142.014285714286,284.4,0,7
"E00168743","E01011920",48.5714285714286,0,48.5714285714286,0,0,0,51.4285714285714,25,27.4714285714286,12.1714285714286,59.5428571428571,2,18.8714285714286,35.4857142857143,0,1.65714285714286,2.24285714285714,0.757142857142857,6.07142857142857,0.314285714285714,1.02857142857143,4.81428571428571,0,0,1,1,111,18,0,124.285714285714,6.11428571428571,106.657142857143,127.942857142857,0,7
"E00168744","E01011938",27.8,0,80,0,0,20,72.2,11.36,12.5,3.04,24.9,3.88,11.28,8,0,1.82,2.1,0.62,4.28,0.76,1.86,1.2,0,1,14,3,12,1,0,103.9,48.9,109.08,36.64,0,5
"E00168745","E01011935",55.5555555555556,0,66.6666666666667,11.1111111111111,11.1111111111111,43.5555555555556,44.4444444444444,14.0777777777778,17.1444444444444,3.76666666666667,39.4222222222222,6.23333333333333,6.98888888888889,28.2444444444444,0,1.22222222222222,2.77777777777778,0.677777777777778,8.84444444444444,0.955555555555555,1.01111111111111,6.34444444444444,0,10,13,61,17,24,0,118.188888888889,91.8333333333333,90.4111111111111,120.433333333333,0,9
"E00168746","E01011935",99.2,0,100,0,0,0,0.8,9.08,20.12,5.24,68.92,7.65,8.24,53.91,0,1.11,3.17,0.81,11.24,1.03,1.03,8.86,0,0,4,79,19,38,0,165.07,119.52,119.61,282.62,0,10
"E00168747","E01011935",100,0,100,0,0,0,0,10.6625,20.575,4.875,56.675,6.9875,7.1875,44.5,0,1.075,3.175,0.7375,12.175,0.9625,0.975,8.8375,0,0,13,70,3,42,0,158.65,127.775,130.55,201.7625,0,8
"E00168748","E01011938",0,0,0.625,0.625,0.625,30.5,100,8.025,7.975,2.4875,13.3875,5.6,7.975,0,0,1.0125,0.95,0.425,1.175,0.825,0.95,0,0,4,16,53,26,0,0,75.95,62.425,74.625,0,0,8
"E00168749","E01011812",100,0,100,0,0,0,0,21.075,30.575,3.475,76.5625,6.9125,7.2,57.1375,0,1.6625,4.95,0.7625,16.25,0.9875,1,12.1,0,1,9,56,4,64,0,229.325,202.8,223.5625,268.8625,0,8
"E00168750","E01011783",86.6666666666667,0,86.6666666666667,0,0,0,0,17.8666666666667,25.1,1.54666666666667,67.5466666666667,3.02,3.08666666666667,54.56,0,3.06666666666667,4.99333333333333,0.48,14.74,0.78,0.806666666666667,11.3,0,41,53,20,1,80,0,147.033333333333,100.2,101.1,195.233333333333,0,15
"E00168751","E01011789",100,0,100,0,0,0,0,22.2333333333333,25.3666666666667,12.3666666666667,54.9666666666667,2.7,20.9666666666667,47.3666666666667,0,1.16666666666667,2.6,0.633333333333333,11.8333333333333,0.133333333333333,1.03333333333333,10.4,0,0,0,2,61,11,0,153.3,1.03333333333333,136.566666666667,319.066666666667,0,3
"E00168752","E01011862",72.2222222222222,0,72.2222222222222,0,0,0,22.2222222222222,22.0722222222222,24.8,13.0722222222222,47.7833333333333,2.38333333333333,18.4611111111111,32.8888888888889,0,1.36666666666667,2.25,0.733333333333334,6.71666666666667,0.211111111111111,1.05,5.6,0,0,1,5,121,29,0,111.255555555556,46.55,107.816666666667,84.1222222222222,0,18
"E00169576","E01011464",75,0,75,0,0,0,25,19.3,27.94,4.58,90.12,7.02,9.5,52.94,0,3.24,3.38,0.92,9.84,1.06,1.06,6.16,0,0,7,27,27,26,0,132.5,76.58,92.46,132.96,0,5
"E00169578","E01011464",100,0,100,0,0,0,0,24.56,31.14,5.94,95.34,7.46,14.28,60.86,0,1.52,3.24,0.62,11.3,0.88,1.56,5.9,0,1,2,12,47,32,0,111.5,50.54,78.5,165.9,0,5
"E00169579","E01011685",100,0,100,0,0,0,0,39.68,49.84,4.82,180.8,6.86,9.54,78.5,0,3.32,4.52,0.78,13.6,0.9,0.94,7,0,0,3,17,13,50,0,84.46,25.82,53.6,107.32,0,5
"E00169581","E01011685",100,0,100,0,0,0,0,42.5,40.325,4.375,84.375,6.125,10.225,57.325,0,4.65,5.475,0.725,16.5,0.975,1,9.575,0,0,4,13,15,60,0,220,80.225,161.9,235.475,0,4
"E00169583","E01011685",88.8888888888889,0,100,0,0,0,11.1111111111111,33.0333333333333,40.1222222222222,3.11111111111111,132.644444444444,5.47777777777778,8.4,63.5888888888889,0,2.74444444444444,4.4,0.577777777777778,12.2111111111111,0.744444444444444,0.855555555555556,7.4,0,3,12,19,9,51,0,120.255555555556,52.3111111111111,50.6222222222222,168.666666666667,0,9
"E00169584","E01011685",100,0,100,0,0,0,0,21.5,35.925,5,109.15,7.9,10.8,66.875,0,2.325,4.2,0.675,19.725,0.925,1.325,12.975,0,0,2,33,39,44,0,159.25,85.05,144.775,127.35,0,4
"E00169586","E01011685",100,0,100,0,0,0,0,10.6,24.4,3.75,76.85,7.1,9.35,55.35,0,1.1,4.2,0.5,15,0.95,1.3,12.25,0,1,3,44,24,35,0,130.6,101.05,120.85,152.6,0,2
"E00169587","E01011354",100,0,100,0,0,0,0,8.7,30.5333333333333,2.46666666666667,200,6.6,7.7,89.1333333333333,0,0.966666666666667,2.16666666666667,0.4,12,0.8,0.866666666666667,5.73333333333333,0,3,9,41,14,27,0,164.433333333333,140.133333333333,176.2,137.233333333333,0,3
"E00169589","E01011385",83.3333333333333,0,100,0,0,0,16.6666666666667,45.4666666666667,58.35,4.06666666666667,157.333333333333,6.11666666666667,9.38333333333333,87.65,0,3.81666666666667,4.71666666666667,0.6,11.3,0.883333333333333,1.25,7.08333333333333,0,2,6,18,8,58,0,81.2,57.95,54.95,94.9166666666667,0,6
"E00169590","E01011513",94.2857142857143,0,100,0,0,0,5.71428571428571,34.2428571428571,44.9428571428571,7.42857142857143,124.857142857143,2.34285714285714,5,65.4142857142857,0,3.44285714285714,5.94285714285714,1.87142857142857,14.8571428571429,0.585714285714286,1.14285714285714,8.1,0,2,31,0,4,67,0,7276.28571428571,78.3,90.3285714285714,8077.84285714286,0,7
"E00169592","E01011513",100,0,100,0,0,0,0,58.15,54.1166666666667,9,115.583333333333,2.61666666666667,2.78333333333333,66.7,0,5.73333333333333,6.18333333333333,1.46666666666667,13.0666666666667,0.8,0.8,7.9,0,5,19,0,1,45,0,340.483333333333,53.1166666666667,52.45,490.75,0,6
"E00169593","E01011513",100,0,100,0,0,0,0,25.6375,28.6,1.85,65.075,2.4125,2.4125,50.45,0,4.1875,5.0875,0.425,13.4625,0.65,0.65,10.025,0,5,36,0,0,56,0,3865.2125,77.125,77.125,7623.9125,0,8
"E00169595","E01011464",100,0,100,0,0,0,0,12.05,23.25,4.75,103.5,7.35,10.2,68.7,0,1.1,2.5,0.6,11,0.95,1.05,8.85,0,2,16,28,18,13,0,133.65,80.2,135.95,162.2,0,2
"E00169597","E01032876",98.625,0,100,0,0,0,1.375,19.625,33.95,8.45,109.3125,4.7125,9.55,66.4875,0,2.125,3.6875,0.9625,9.3,0.6375,1.85,5.3875,0,2,15,22,22,33,0,91.2875,40.7875,59.2625,116.6875,0,8
"E00169598","E01011357",95.25,0,95.25,0,0,0,4.75,33.975,42.15,9.225,163,3.7,20.05,84.375,0,2.1,2.65,0.625,10.5,0.425,1.125,6.9,0,0,1,2,56,26,0,128.8,20.225,90.15,193.1,0,4
"E00169600","E01011324",100,0,100,0,0,0,0,45.375,47.375,2.95,166.725,5.225,5.85,74.375,0,4.5,5.275,0.425,14,0.725,0.85,9.125,0,0,15,20,2,58,0,174.475,123.375,126.575,198.125,0,4
"E00169601","E01011324",100,0,100,0,0,0,0,6.2,24.5,5.6,80,6,6,80,0,0.8,0.7,0.4,0.8,0.7,0.7,0,0,0,0,3,0,1,0,83.8,23,23,266.1,0,1
"E00169603","E01032945",99,0,99,0,0,0,1,50,65.8333333333333,11.8666666666667,200,1.06666666666667,18.5666666666667,77.2,0,3,4.36666666666667,0.633333333333333,13,0.1,1.03333333333333,5.26666666666667,0,0,1,0,19,84,0,286.833333333333,109.6,239.6,320.166666666667,0,3
"E00169606","E01032945",65.3333333333333,0,65.3333333333333,0,0,0,34.6666666666667,26.6333333333333,33.0666666666667,5.73333333333333,107.6,4.16666666666667,16.2666666666667,46.5333333333333,0,1.73333333333333,2.23333333333333,0.666666666666667,7.76666666666667,0.533333333333333,1,3.26666666666667,0,2,1,9,47,35,0,99.4333333333333,24.2333333333333,120.366666666667,90.5,0,3
"E00169607","E01011477",100,0,100,0,0,0,0,44.62,53.58,7.9,130,6.44,10.94,76.18,0,2.72,3.58,0.84,9.46,0.68,0.96,5.02,0,0,0,10,21,53,0,181.36,86.16,235.98,169.56,0,5
"E00169609","E01032946",84,0,84,0,0,0,16,18.5,28.65,5.35,111.05,6.95,16.15,49.15,0,1,1.85,0.4,6.6,0.55,0.9,3.5,0,0,1,4,35,15,0,94.7,23.35,96.65,68.25,0,2
"E00169611","E01011451",99.3333333333333,0,99.3333333333333,0,0,0,1,37.2333333333333,46.3666666666667,11.9,143.933333333333,3.23333333333333,17.8666666666667,69.2,0,2.16666666666667,3.46666666666667,0.633333333333333,11.3333333333333,0.333333333333333,1.06666666666667,5.63333333333333,0,0,0,1,38,45,0,176.5,46.5,160.066666666667,180.933333333333,0,3
"E00169612","E01011444",97.3333333333333,0,97.3333333333333,0,0,0,2.66666666666667,50,60.6333333333333,9.93333333333333,200,6.26666666666667,15.4,87.9666666666667,0,3,3.93333333333333,0.8,12,0.666666666666667,1,5.8,0,0,0,4,34,64,0,139.966666666667,65.2,120.366666666667,169.9,0,3
"E00169614","E01011678",88.8181818181818,0,88.8181818181818,0,0,5.27272727272727,11.1818181818182,24.9636363636364,36.6909090909091,10.4818181818182,107.845454545455,5.54545454545455,13.1545454545455,69.1454545454545,0,1.66363636363636,2.5,0.863636363636364,6.99090909090909,0.627272727272727,0.927272727272727,4.48181818181818,0,3,2,36,80,48,0,81.6181818181818,24.7090909090909,56.4363636363636,78.8636363636364,0,11
"E00169615","E01011670",100,0,100,0,0,0,0,8.64,19.54,5.34,66.94,6.96,7.3,49.6,0,1.02,2.12,0.54,7.52,0.94,0.94,6.2,0,0,5,48,11,19,0,115.22,104.58,106.9,182.64,0,5
"E00169617","E01011669",100,0,100,0,0,0,0,44.7428571428571,58.5428571428572,14.1857142857143,153.142857142857,3.88571428571429,4.05714285714286,74.6857142857143,0,3.04285714285714,4,1.2,9.71428571428571,0.6,0.6,4.98571428571429,0,0,11,16,2,67,0,112.557142857143,73.1142857142857,75.8142857142857,117.428571428571,0,7
"E00169618","E01011669",74.25,0,99.25,0,0,0.75,25.75,38.325,42.325,2.75,145.4,4.6,6.625,61.525,0,2.425,3,0.475,9.825,0.75,0.95,3.9,0,3,21,21,6,57,0,137.9,122.525,141.5,109.025,0,4
"E00169620","E01011360",100,0,100,0,0,0,0,31,38.7333333333333,10.2333333333333,133.333333333333,5.66666666666667,19.0333333333333,65.9,0,1.83333333333333,2.36666666666667,0.6,8,0.4,1.06666666666667,4.03333333333333,0,0,0,4,39,30,0,223.166666666667,134.9,225.533333333333,231.1,0,3
"E00169621","E01033002",100,0,100,0,0,0,0,32.4777777777778,44.3333333333333,8.7,139.111111111111,4.9,14.8444444444444,75.2111111111111,0,2.14444444444444,2.83333333333333,0.755555555555556,8.66666666666667,0.622222222222222,1.02222222222222,4.66666666666667,0,0,1,10,55,59,0,181.633333333333,117.022222222222,214.188888888889,150.955555555556,0,9
